,username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,retweet,clean_text,language,sentiment
183,ReportenVivo,2017-05-20 16:22,0,0,RTtrendinaliaVE: ⒈ # SomosMillonesPorElCAMBIO ⒉ # LaPazEstaVenciendo ⒊ Chacaito ⒋ # LosVenezolanoQueremos ⒌ # MillonesContraLaDictadura 2017/5…,,,# # # #,8.660262845724344e+17,https://twitter.com/ReportenVivo/status/866026284572434432,RTtrendinaliaVE: ⒈ # SomosMillonesPorElCAMBIO ⒉ # LaPazEstaVenciendo ⒊ Chacaito ⒋ # LosVenezolanoQueremos ⒌ # MillonesContraLaDictadura 2017/5…,RTtrendinaliaVE  ⒈  ⒉  ⒊ Chacaito ⒋  ⒌  2017 5 ,en,0.5
184,trendinaliaVE,2017-05-20 16:19,0,1,⒈ # SomosMillonesPorElCAMBIO ⒉ # LaPazEstaVenciendo ⒊ Chacaito ⒋ # LosVenezolanoQueremos ⒌ # MillonesContraLaDictadura 2017/5/20 16:14 -04,,,# # # #,8.66025654273192e+17,https://twitter.com/trendinaliaVE/status/866025654273191936,⒈ # SomosMillonesPorElCAMBIO ⒉ # LaPazEstaVenciendo ⒊ Chacaito ⒋ # LosVenezolanoQueremos ⒌ # MillonesContraLaDictadura 2017/5/20 16:14 -04,⒈  ⒉  ⒊ Chacaito ⒋  ⒌  2017 5 20 16 14  04,en,0.5
185,Pr1meroJusticia,2017-05-20 16:18,105,23,4:18 pm A pesar de la represión aquí estamos demostrando en las calles que somos más. El cambio está cerca # MillonesContraLaDictadura pic.twitter.com/lvg434oXpH,,,#,8.660252428289516e+17,https://twitter.com/Pr1meroJusticia/status/866025242828951559,4:18 pm A pesar de la represión aquí estamos demostrando en las calles que somos más. El cambio está cerca # MillonesContraLaDictadura pic.twitter.com/lvg434oXpH,4 18 pm A pesar de la represión aquí estamos demostrando en las calles que somos más  El cambio está cerca  ,es,0.35316070914268494
186,mirandascpj,2017-05-20 16:17,16,2,"Así reprime la PNB desde # Chacaíto Nicolás SOMOS MILLONES, deja el miedo pic.twitter.com/5ymRXlm6zl # MillonesContraLaDictadura",,,# #,8.66024995591467e+17,https://twitter.com/mirandascpj/status/866024995591467009,"Así reprime la PNB desde # Chacaíto Nicolás SOMOS MILLONES, deja el miedo pic.twitter.com/5ymRXlm6zl # MillonesContraLaDictadura",Así reprime la PNB desde  Nicolás SOMOS MILLONES  deja el miedo ,es,0.19400447607040405
188,carlos_aarias,2017-05-20 16:13,9,0,# Chacaíto brutal represión por la PNB enviados por Nicolás y Reverol ¡ASESINOS! pic.twitter.com/3Ow0BKm1qr # MillonesContraLaDictadura,,,# #,8.660241074224906e+17,https://twitter.com/carlos_aarias/status/866024107422490624,# Chacaíto brutal represión por la PNB enviados por Nicolás y Reverol ¡ASESINOS! pic.twitter.com/3Ow0BKm1qr # MillonesContraLaDictadura, brutal represión por la PNB enviados por Nicolás y Reverol  ASESINOS  ,es,0.0
189,OpositorYPunto,2017-05-20 16:12,17,6,Somos # MillonesContraLaDictadura pic.twitter.com/GwvmCI9JUH,,,#,8.66023743725994e+17,https://twitter.com/OpositorYPunto/status/866023743725993984,Somos # MillonesContraLaDictadura pic.twitter.com/GwvmCI9JUH,Somos  ,es,0.5374475717544556
190,alejandrovivas,2017-05-20 16:08,54,23,¡RESISTENCIA! No van a detener a un pueblo que en la calle decidió cambiar. # MillonesContraLaDictadura # 20Maypic.twitter.com/c9uzmU4DSN,,,# #,8.660229329334682e+17,https://twitter.com/alejandrovivas/status/866022932933468161,¡RESISTENCIA! No van a detener a un pueblo que en la calle decidió cambiar. # MillonesContraLaDictadura # 20Maypic.twitter.com/c9uzmU4DSN, RESISTENCIA  No van a detener a un pueblo que en la calle decidió cambiar   ,es,0.47922226786613464
191,ManuelGarciaPJ,2017-05-20 16:08,14,3,# 20May Aquí esta la fuerza de PAZ del Sr. Nicolás Maduro ¡Somos Millones! pic.twitter.com/f1Y42VUfSB # MillonesContraLaDictadura,,,# #,8.660228727913062e+17,https://twitter.com/ManuelGarciaPJ/status/866022872791306242,# 20May Aquí esta la fuerza de PAZ del Sr. Nicolás Maduro ¡Somos Millones! pic.twitter.com/f1Y42VUfSB # MillonesContraLaDictadura, Aquí esta la fuerza de PAZ del Sr  Nicolás Maduro  Somos Millones  ,es,1.0
192,jorgemillant,2017-05-20 16:06,79,8,Así está la Av. José Martí de # Chacao. PNB reprime brutalmente a manifestantes # MillonesContraLaDictadura (Video vía: @ RayliLujan)pic.twitter.com/Ba85m73eBQ,,@,# #,8.660224545647288e+17,https://twitter.com/jorgemillant/status/866022454564728833,Así está la Av. José Martí de # Chacao. PNB reprime brutalmente a manifestantes # MillonesContraLaDictadura (Video vía: @ RayliLujan)pic.twitter.com/Ba85m73eBQ,Así está la Av  José Martí de  PNB reprime brutalmente a manifestantes   Video vía  ,es,0.6241867542266846
193,pjdiputados,2017-05-20 16:06,16,2,Así está la Av. José Martí de # Chacao. PNB reprime brutalmente a manifestantes # MillonesContraLaDictadura (Video vía: @ RayliLujan)pic.twitter.com/Y6AY5TPBCK,,@,# #,8.660224127306752e+17,https://twitter.com/pjdiputados/status/866022412730675200,Así está la Av. José Martí de # Chacao. PNB reprime brutalmente a manifestantes # MillonesContraLaDictadura (Video vía: @ RayliLujan)pic.twitter.com/Y6AY5TPBCK,Así está la Av  José Martí de  PNB reprime brutalmente a manifestantes   Video vía  ,es,0.6241867542266846
194,Juancavidal,2017-05-20 16:05,47,7,# 20May decenas de bombas lacrimógenas son lanzadas por la PNB desde # Chacaíto pic.twitter.com/Ge3XOZEDxU # MillonesContraLaDictadura,,,# # #,8.660220030855864e+17,https://twitter.com/Juancavidal/status/866022003085586432,# 20May decenas de bombas lacrimógenas son lanzadas por la PNB desde # Chacaíto pic.twitter.com/Ge3XOZEDxU # MillonesContraLaDictadura, decenas de bombas lacrimógenas son lanzadas por la PNB desde  ,es,0.49662894010543823
196,ad_cultura,2017-05-20 16:00,2,4,Gracias al equipo de @ globovision por esta panorámica de # MillonesContraLaDictadura desde los Ruices @ fel_sanpolpic.twitter.com/v40v5uzcRt,,@ @,#,8.660208607795405e+17,https://twitter.com/ad_cultura/status/866020860779540480,Gracias al equipo de @ globovision por esta panorámica de # MillonesContraLaDictadura desde los Ruices @ fel_sanpolpic.twitter.com/v40v5uzcRt,Gracias al equipo de  por esta panorámica de  desde los Ruices ,es,0.8139276504516602
198,MartikBarba,2017-05-20 15:58,0,0,. @ joseolivaresm sur # Periscope : SEGUIMOS!!! # MillonesContraLaDictadura https://www.pscp.tv/w/a-9FpDFXTEVSZWJWQVllamJ8MWdxeHZiQmpwd3d4QvJGcKO-gXHEZmeWL2bn0fzZ45AHb1Mgf6aXJ1artMsG …,,@,# #,8.660204424270193e+17,https://twitter.com/MartikBarba/status/866020442427019264,. @ joseolivaresm sur # Periscope : SEGUIMOS!!! # MillonesContraLaDictadura https://www.pscp.tv/w/a-9FpDFXTEVSZWJWQVllamJ8MWdxeHZiQmpwd3d4QvJGcKO-gXHEZmeWL2bn0fzZ45AHb1Mgf6aXJ1artMsG …,   sur    SEGUIMOS     ,es,0.613181471824646
199,mueldiaz,2017-05-20 15:58,0,0,"# TeamHDP # 20Mayo # SomosMillonesPorElCAMBIO # MillonesContraLaDictadura # LosVenezolanoQueremos # NoMásDictadura Distribuidor Los Ruices""https://twitter.com/CybernetVzla/status/866019842465320960 …""",,,# # # # # #,8.660203166357012e+17,https://twitter.com/mueldiaz/status/866020316635701248,"# TeamHDP # 20Mayo # SomosMillonesPorElCAMBIO # MillonesContraLaDictadura # LosVenezolanoQueremos # NoMásDictadura Distribuidor Los Ruices""https://twitter.com/CybernetVzla/status/866019842465320960 …""",      Distribuidor Los Ruices ,es,0.5156394243240356
201,mueldiaz,2017-05-20 15:57,0,0,"BRAVO LUIS # 20Mayo # SomosMillonesPorElCAMBIO # MillonesContraLaDictadura # LosVenezolanoQueremos # NoMásDictadura Distribuidor Los Ruices""https://twitter.com/venezoIanos/status/866019544858537986 …""",,,# # # # #,8.660200537911992e+17,https://twitter.com/mueldiaz/status/866020053791199232,"BRAVO LUIS # 20Mayo # SomosMillonesPorElCAMBIO # MillonesContraLaDictadura # LosVenezolanoQueremos # NoMásDictadura Distribuidor Los Ruices""https://twitter.com/venezoIanos/status/866019544858537986 …""",BRAVO LUIS      Distribuidor Los Ruices ,es,0.5156394243240356
203,Pr1meroJusticia,2017-05-20 15:56,41,14,"No podemos darnos por vencidos, # NvaEsparta se moviliza en contra de la dictadura # MillonesContraLaDictadura pic.twitter.com/L48ToOSelk",,,# #,8.660199047633306e+17,https://twitter.com/Pr1meroJusticia/status/866019904763330561,"No podemos darnos por vencidos, # NvaEsparta se moviliza en contra de la dictadura # MillonesContraLaDictadura pic.twitter.com/L48ToOSelk",No podemos darnos por vencidos   se moviliza en contra de la dictadura  ,es,0.18845653533935547
204,trafficVARGAS,2017-05-20 15:56,7,1,via @ eliza_2903: # MillonesContraLaDictadura @ Lys_1703 avanzando hacia el MIJpic.twitter.com/iD6uEZaNlp,,@ @,#,8.660198651480883e+17,https://twitter.com/trafficVARGAS/status/866019865148088320,via @ eliza_2903: # MillonesContraLaDictadura @ Lys_1703 avanzando hacia el MIJpic.twitter.com/iD6uEZaNlp,via    avanzando hacia el MIJ,es,0.6137491464614868
205,eliza_2903,2017-05-20 15:56,0,0,# MillonesContraLaDictadura @ trafficVARGAS @ Lys_1703 avanzando hacia el MIJpic.twitter.com/cOEMqJziof,,@ @,#,8.660198250590659e+17,https://twitter.com/eliza_2903/status/866019825059065856,# MillonesContraLaDictadura @ trafficVARGAS @ Lys_1703 avanzando hacia el MIJpic.twitter.com/cOEMqJziof,   avanzando hacia el MIJ,es,0.5371399521827698
206,mueldiaz,2017-05-20 15:55,0,0,"QEPD # 20Mayo # SomosMillonesPorElCAMBIO # MillonesContraLaDictadura # LosVenezolanoQueremos # NoMásDictadura Distribuidor Los Ruices""https://twitter.com/DolarToday/status/866019384812285956 …""",,,# # # # #,8.660196799487427e+17,https://twitter.com/mueldiaz/status/866019679948742656,"QEPD # 20Mayo # SomosMillonesPorElCAMBIO # MillonesContraLaDictadura # LosVenezolanoQueremos # NoMásDictadura Distribuidor Los Ruices""https://twitter.com/DolarToday/status/866019384812285956 …""",QEPD      Distribuidor Los Ruices ,es,0.23712581396102905
208,EliezerBrito7,2017-05-20 15:53,1,0,50 DÍAS RESISTIENDO! Vamos marchando hacia el Ministerio de Interior y Justicia. ¡Somos # MillonesContraLaDictadura! pic.twitter.com/ndbDTEj3nq,,,#,8.660190652902072e+17,https://twitter.com/EliezerBrito7/status/866019065290207233,50 DÍAS RESISTIENDO! Vamos marchando hacia el Ministerio de Interior y Justicia. ¡Somos # MillonesContraLaDictadura! pic.twitter.com/ndbDTEj3nq,50 DÍAS RESISTIENDO  Vamos marchando hacia el Ministerio de Interior y Justicia   Somos  ,es,0.9217845797538757
209,Pedrodiazpj,2017-05-20 15:53,3,1,"Tenemos 50 dias luchando pacíficamente contra este gobierno, seguiremos en las calles hasta lograr el objetivo! # MillonesContraLaDictadura",,,#,8.660190019394888e+17,https://twitter.com/Pedrodiazpj/status/866019001939488769,"Tenemos 50 dias luchando pacíficamente contra este gobierno, seguiremos en las calles hasta lograr el objetivo! # MillonesContraLaDictadura",Tenemos 50 dias luchando pacíficamente contra este gobierno  seguiremos en las calles hasta lograr el objetivo  ,es,0.774596095085144
210,mueldiaz,2017-05-20 15:52,0,0,"LIBERTAD # 20Mayo # SomosMillonesPorElCAMBIO # MillonesContraLaDictadura # LosVenezolanoQueremos # NoMásDictadura Distribuidor Los Ruices""https://twitter.com/LuisFlorido/status/866004657302384640 …""",,,# # # # #,8.660189388151726e+17,https://twitter.com/mueldiaz/status/866018938815172608,"LIBERTAD # 20Mayo # SomosMillonesPorElCAMBIO # MillonesContraLaDictadura # LosVenezolanoQueremos # NoMásDictadura Distribuidor Los Ruices""https://twitter.com/LuisFlorido/status/866004657302384640 …""",LIBERTAD      Distribuidor Los Ruices ,es,0.7122684717178345
211,Milleralvinom,2017-05-20 15:52,1,0,"¡ALERTA! Fuerte represión desde # Chacaíto por parte de la PNB, Resistencia Venezuela # MillonesContraLaDictadura",,,# #,8.660187194950697e+17,https://twitter.com/Milleralvinom/status/866018719495069696,"¡ALERTA! Fuerte represión desde # Chacaíto por parte de la PNB, Resistencia Venezuela # MillonesContraLaDictadura", ALERTA  Fuerte represión desde  por parte de la PNB  Resistencia Venezuela ,es,0.27062299847602844
213,mueldiaz,2017-05-20 15:51,0,0,"BRAVO # 20Mayo # SomosMillonesPorElCAMBIO # MillonesContraLaDictadura # LosVenezolanoQueremos # NoMásDictadura Distribuidor Los Ruices"" https://twitter.com/AbrazoMusical/status/865948058051325952 …""",,,# # # # #,8.660185371267359e+17,https://twitter.com/mueldiaz/status/866018537126735872,"BRAVO # 20Mayo # SomosMillonesPorElCAMBIO # MillonesContraLaDictadura # LosVenezolanoQueremos # NoMásDictadura Distribuidor Los Ruices"" https://twitter.com/AbrazoMusical/status/865948058051325952 …""",BRAVO      Distribuidor Los Ruices  ,es,0.5156394243240356
215,Juancavidal,2017-05-20 15:48,17,2,"¡ALERTA! Fuerte represión desde # Chacaíto por parte de la PNB, Resistencia Venezuela # MillonesContraLaDictadura pic.twitter.com/ESj6HQneAK",,,# #,8.660178600108237e+17,https://twitter.com/Juancavidal/status/866017860010823680,"¡ALERTA! Fuerte represión desde # Chacaíto por parte de la PNB, Resistencia Venezuela # MillonesContraLaDictadura pic.twitter.com/ESj6HQneAK", ALERTA  Fuerte represión desde  por parte de la PNB  Resistencia Venezuela  ,es,0.27062299847602844
216,ReportenVivo,2017-05-20 15:47,0,0,RTtrendinaliaVE: ⒈ # SomosMillonesPorElCAMBIO ⒉ # LaPazEstaVenciendo ⒊ # LosVenezolanoQueremos ⒋ # MillonesContraLaDictadura ⒌ # MarchaVoluntadP…,,,# # # # #,8.660175256745083e+17,https://twitter.com/ReportenVivo/status/866017525674508291,RTtrendinaliaVE: ⒈ # SomosMillonesPorElCAMBIO ⒉ # LaPazEstaVenciendo ⒊ # LosVenezolanoQueremos ⒋ # MillonesContraLaDictadura ⒌ # MarchaVoluntadP…,RTtrendinaliaVE  ⒈  ⒉  ⒊  ⒋  ⒌ ,en,0.7526739239692688
220,ResaltandoalVzl,2017-05-20 15:40,3,0,Así empieza la Represión en Puerto la Cruz # SomosMillonesPorELCAMBIO # MillonesContraLaDictadura # 20Maypic.twitter.com/NFjFdZGRoo,,,# # #,8.66015851375448e+17,https://twitter.com/ResaltandoalVzl/status/866015851375448065,Así empieza la Represión en Puerto la Cruz # SomosMillonesPorELCAMBIO # MillonesContraLaDictadura # 20Maypic.twitter.com/NFjFdZGRoo,Así empieza la Represión en Puerto la Cruz   ,es,0.3879222869873047
221,Pachecohumbert,2017-05-20 15:40,2,0,RT joseolivaresm: SEGUIMOS!!! # MillonesContraLaDictadura https://www.pscp.tv/w/a-89tzUyNDgxMjN8MWdxeHZiQmpwd3d4QhxWDtyGHYXBjdWvns56YGUSVsxs-kOxPfN9PoBUXc6U …,,,#,8.660157530189332e+17,https://twitter.com/Pachecohumbert/status/866015753018933250,RT joseolivaresm: SEGUIMOS!!! # MillonesContraLaDictadura https://www.pscp.tv/w/a-89tzUyNDgxMjN8MWdxeHZiQmpwd3d4QhxWDtyGHYXBjdWvns56YGUSVsxs-kOxPfN9PoBUXc6U …,RT joseolivaresm  SEGUIMOS     ,es,0.6046333312988281
222,vecinalreporte,2017-05-20 15:39,0,0,Empiezan a reprimir a manifestantes que venían marchando desde la Autopista Francisco Fajardo # MillonesContraLaDictadura @ joseolivaresm,,@,#,8.660156170145423e+17,https://twitter.com/vecinalreporte/status/866015617014542341,Empiezan a reprimir a manifestantes que venían marchando desde la Autopista Francisco Fajardo # MillonesContraLaDictadura @ joseolivaresm,Empiezan a reprimir a manifestantes que venían marchando desde la Autopista Francisco Fajardo  ,es,0.2684294283390045
224,tiempoheroico,2017-05-20 15:39,0,0,La marcha se dirige al MIJ por tres grandes frentes # MillonesContraLaDictadura # SOMOSMILLONES @ DSDvzla @ Juliococo,,@ @,# #,8.660155309892403e+17,https://twitter.com/tiempoheroico/status/866015530989240320,La marcha se dirige al MIJ por tres grandes frentes # MillonesContraLaDictadura # SOMOSMILLONES @ DSDvzla @ Juliococo,La marcha se dirige al MIJ por tres grandes frentes    ,es,0.641700029373169
225,jorgemillant,2017-05-20 15:39,17,5,"No podemos darnos por vencidos, a pesar de la represión y de la brutal agresión, nosotros somos más, somos # MillonesContraLaDictadura pic.twitter.com/VCtXlhRU3T",,,#,8.660154201128305e+17,https://twitter.com/jorgemillant/status/866015420112830465,"No podemos darnos por vencidos, a pesar de la represión y de la brutal agresión, nosotros somos más, somos # MillonesContraLaDictadura pic.twitter.com/VCtXlhRU3T",No podemos darnos por vencidos  a pesar de la represión y de la brutal agresión  nosotros somos más  somos  ,es,0.0
226,venezuelasos86,2017-05-20 15:38,18,6,# SomosMillonesPorElCAMBIO # MillonesContraLaDictadura !VENEZUELA MI PATRIA HERIDA! !SERAS EL FENIX TRICOLOR! # 20Mayo !DESOBEDIENCIA CIVIL!pic.twitter.com/OTkMtTtXbR,,,# # #,8.660153652807475e+17,https://twitter.com/venezuelasos86/status/866015365280747520,# SomosMillonesPorElCAMBIO # MillonesContraLaDictadura !VENEZUELA MI PATRIA HERIDA! !SERAS EL FENIX TRICOLOR! # 20Mayo !DESOBEDIENCIA CIVIL!pic.twitter.com/OTkMtTtXbR,   VENEZUELA MI PATRIA HERIDA   SERAS EL FENIX TRICOLOR    DESOBEDIENCIA CIVIL ,es,0.0
227,Pachecohumbert,2017-05-20 15:38,1,1,RT joseolivaresm: SEGUIMOS!!! # MillonesContraLaDictadura https://www.pscp.tv/w/a-89tzUyNDgxMjN8MWdxeHZiQmpwd3d4QhxWDtyGHYXBjdWvns56YGUSVsxs-kOxPfN9PoBUXc6U …,,,#,8.66015221567148e+17,https://twitter.com/Pachecohumbert/status/866015221567148035,RT joseolivaresm: SEGUIMOS!!! # MillonesContraLaDictadura https://www.pscp.tv/w/a-89tzUyNDgxMjN8MWdxeHZiQmpwd3d4QhxWDtyGHYXBjdWvns56YGUSVsxs-kOxPfN9PoBUXc6U …,RT joseolivaresm  SEGUIMOS     ,es,0.6046333312988281
228,pierre_verbakel,2017-05-20 15:37,0,0,. @ joseolivaresm on # Periscope: Comienza represion en Chaviano # MillonesContraLaDictadura https://www.pscp.tv/w/a-9AtDE4MzM2MTN8MU1ZR05BendrRW5Ld5zABMglfcf2TLykzJeTnxGhYUo6HmNwmcWUcESrxSen …,,@,# #,8.6601503306675e+17,https://twitter.com/pierre_verbakel/status/866015033066749954,. @ joseolivaresm on # Periscope: Comienza represion en Chaviano # MillonesContraLaDictadura https://www.pscp.tv/w/a-9AtDE4MzM2MTN8MU1ZR05BendrRW5Ld5zABMglfcf2TLykzJeTnxGhYUo6HmNwmcWUcESrxSen …,   on  Comienza represion en Chaviano  ,es,0.5377141237258911
229,Pr1meroJusticia,2017-05-20 15:37,87,28,¡VAMOS VZLA! # SomosMillonesPorElCAMBIO. Estaremos en las calles los días que hagan falta hasta lograr la LIBERTAD # MillonesContraLaDictadura pic.twitter.com/fD9aVJ4ZYQ,,,# #,8.660149903016182e+17,https://twitter.com/Pr1meroJusticia/status/866014990301618176,¡VAMOS VZLA! # SomosMillonesPorElCAMBIO. Estaremos en las calles los días que hagan falta hasta lograr la LIBERTAD # MillonesContraLaDictadura pic.twitter.com/fD9aVJ4ZYQ, VAMOS VZLA   Estaremos en las calles los días que hagan falta hasta lograr la LIBERTAD  ,es,0.7251484394073486
230,YolmaryDa_,2017-05-20 15:37,0,0,"Marcha al Min de Interior y Justicia avanza por la Autopista FF, Av Libertador, Av Río de Janeiro # MillonesContraLaDictadura # 20Mayo 3:30pm",,,# #,8.660149464417894e+17,https://twitter.com/YolmaryDa_/status/866014946441789440,"Marcha al Min de Interior y Justicia avanza por la Autopista FF, Av Libertador, Av Río de Janeiro # MillonesContraLaDictadura # 20Mayo 3:30pm",Marcha al Min de Interior y Justicia avanza por la Autopista FF  Av Libertador  Av Río de Janeiro   3 30pm,es,0.8544068336486816
231,lauraecastle,2017-05-20 15:35,0,0,Somos # MillonesContraLaDictadura!,,,#,8.660146248350966e+17,https://twitter.com/lauraecastle/status/866014624835096578,Somos # MillonesContraLaDictadura!,Somos ,es,0.5374475717544556
232,pn1674,2017-05-20 15:35,0,0,. @ joseolivaresm su # Periscope: Comienza represion en Chaviano # MillonesContraLaDictadura https://www.pscp.tv/w/a-9AVDFsWkVwZ1lQWlZaam58MU1ZR05BendrRW5Ld8nR-JqZ6ht7cE3Y5LEKc_nE7_0LjwLOuNFwx2PBUgIO … EMPEZÓ LA REPRESION,,@,# #,8.660144179469107e+17,https://twitter.com/pn1674/status/866014417946910720,. @ joseolivaresm su # Periscope: Comienza represion en Chaviano # MillonesContraLaDictadura https://www.pscp.tv/w/a-9AVDFsWkVwZ1lQWlZaam58MU1ZR05BendrRW5Ld8nR-JqZ6ht7cE3Y5LEKc_nE7_0LjwLOuNFwx2PBUgIO … EMPEZÓ LA REPRESION,   su  Comienza represion en Chaviano  ,es,0.5671831369400024
233,PJGuaicaipuro1,2017-05-20 15:34,0,0,. @ joseolivaresm en # Periscope: Comienza represion en Chaviano # MillonesContraLaDictadura https://www.pscp.tv/w/a-9AVDFsWkVwZGRsUmtFbm18MU1ZR05BendrRW5LdxbNC5GJD9GDpCgBPoiQtoJHHRmcpfF1i3bIn0s2xck6 …,,@,# #,8.660144036611031e+17,https://twitter.com/PJGuaicaipuro1/status/866014403661103104,. @ joseolivaresm en # Periscope: Comienza represion en Chaviano # MillonesContraLaDictadura https://www.pscp.tv/w/a-9AVDFsWkVwZGRsUmtFbm18MU1ZR05BendrRW5LdxbNC5GJD9GDpCgBPoiQtoJHHRmcpfF1i3bIn0s2xck6 …,   en  Comienza represion en Chaviano  ,es,0.5454638600349426
234,JoseAMendozaPJ,2017-05-20 15:34,205,77,"GNB pónganse los pantalones y dejen de ser escoltas de la dictadura, su deber es servir a la Constitución!! # MillonesContraLaDictadura pic.twitter.com/LV4K2hCWaV",,,#,8.660143954653798e+17,https://twitter.com/JoseAMendozaPJ/status/866014395465379840,"GNB pónganse los pantalones y dejen de ser escoltas de la dictadura, su deber es servir a la Constitución!! # MillonesContraLaDictadura pic.twitter.com/LV4K2hCWaV",GNB pónganse los pantalones y dejen de ser escoltas de la dictadura  su deber es servir a la Constitución    ,es,0.2492789626121521
236,fernandomoren34,2017-05-20 15:34,0,1,Son 50 días firme en la calle resistiendo. Sin descanso seguimos demostrando que somos # MillonesContraLaDictadura # Cojedes @ Pr1meroJusticia,,@,# #,8.660143706057482e+17,https://twitter.com/fernandomoren34/status/866014370605748225,Son 50 días firme en la calle resistiendo. Sin descanso seguimos demostrando que somos # MillonesContraLaDictadura # Cojedes @ Pr1meroJusticia,Son 50 días firme en la calle resistiendo  Sin descanso seguimos demostrando que somos   ,es,0.6359812617301941
237,joseolivaresm,2017-05-20 15:34,247,14,Comienza represion en Chaviano # MillonesContraLaDictadura https://www.pscp.tv/w/a-9AODUyNDgxMjN8MU1ZR05BendrRW5LdzdkAs_YHifUoTJnLC8gw6sUE6YG8Yw76SpXhDzEwJ0G …,,,#,8.66014229723136e+17,https://twitter.com/joseolivaresm/status/866014229723136000,Comienza represion en Chaviano # MillonesContraLaDictadura https://www.pscp.tv/w/a-9AODUyNDgxMjN8MU1ZR05BendrRW5LdzdkAs_YHifUoTJnLC8gw6sUE6YG8Yw76SpXhDzEwJ0G …,Comienza represion en Chaviano  ,es,0.5377141237258911
238,ismeidy,2017-05-20 15:34,0,0,# AHORA el diputado @ joseolivaresm informa que tomaron tres puntos para marchar. # 20May # MillonesContraLaDictadura https://www.pscp.tv/w/a-89tzUyNDgxMjN8MWdxeHZiQmpwd3d4QhxWDtyGHYXBjdWvns56YGUSVsxs-kOxPfN9PoBUXc6U …,,@,# # #,8.660142144476692e+17,https://twitter.com/ismeidy/status/866014214447669250,# AHORA el diputado @ joseolivaresm informa que tomaron tres puntos para marchar. # 20May # MillonesContraLaDictadura https://www.pscp.tv/w/a-89tzUyNDgxMjN8MWdxeHZiQmpwd3d4QhxWDtyGHYXBjdWvns56YGUSVsxs-kOxPfN9PoBUXc6U …, el diputado  informa que tomaron tres puntos para marchar    ,es,0.4494280219078064
239,marifeat,2017-05-20 15:33,2,0,. @ joseolivaresm en # Periscope: SEGUIMOS!!! # MillonesContraLaDictadura https://www.pscp.tv/w/a-8_9DFETEtCbHpWbW1FSmJ8MWdxeHZiQmpwd3d4QizWRm8dYZFdj3Lrs7OT237pXLqyLVnK4wBbh9I1Yndi …,,@,# #,8.660140209811497e+17,https://twitter.com/marifeat/status/866014020981149698,. @ joseolivaresm en # Periscope: SEGUIMOS!!! # MillonesContraLaDictadura https://www.pscp.tv/w/a-8_9DFETEtCbHpWbW1FSmJ8MWdxeHZiQmpwd3d4QizWRm8dYZFdj3Lrs7OT237pXLqyLVnK4wBbh9I1Yndi …,   en  SEGUIMOS     ,es,0.6209311485290527
240,mueldiaz,2017-05-20 15:33,0,0,"QEPD # 20Mayo # SomosMillonesPorElCAMBIO # MillonesContraLaDictadura # LosVenezolanoQueremos # NoMásDictadura Distribuidor Los Ruices""https://twitter.com/enpaiszeta/status/866012988976889857 …""",,,# # # # #,8.660140066492539e+17,https://twitter.com/mueldiaz/status/866014006649253888,"QEPD # 20Mayo # SomosMillonesPorElCAMBIO # MillonesContraLaDictadura # LosVenezolanoQueremos # NoMásDictadura Distribuidor Los Ruices""https://twitter.com/enpaiszeta/status/866012988976889857 …""",QEPD      Distribuidor Los Ruices ,es,0.23712581396102905
241,Spynet1,2017-05-20 15:33,9,8,Multitudinarias marchas en toda # Venezuela # VenezuelaEnDictadura # SomosMillonesPorElCAMBIO # MillonesContraLaDictadura # MaduroDICTADOR # 2Maypic.twitter.com/quxwLLo76f,,,# # # # # #,8.660139118663311e+17,https://twitter.com/Spynet1/status/866013911866331139,Multitudinarias marchas en toda # Venezuela # VenezuelaEnDictadura # SomosMillonesPorElCAMBIO # MillonesContraLaDictadura # MaduroDICTADOR # 2Maypic.twitter.com/quxwLLo76f,Multitudinarias marchas en toda      ,es,0.5077497363090515
242,BONILLAZ,2017-05-20 15:32,0,0,"# MillonesContraLaDictadura del guarimbeo, de la trancadera de calles, del tira la piedra y esconde la mano!!!!!",,,#,8.660137297245307e+17,https://twitter.com/BONILLAZ/status/866013729724530688,"# MillonesContraLaDictadura del guarimbeo, de la trancadera de calles, del tira la piedra y esconde la mano!!!!!", del guarimbeo  de la trancadera de calles  del tira la piedra y esconde la mano     ,es,0.6171490550041199
243,revolucion2100,2017-05-20 15:32,0,0,"# MillonesContraLaDictadura por eso no han podido tumbar a Maduro, combaten una dictadura que no existe y que sólo unos tontos ven",,,#,8.660136949159977e+17,https://twitter.com/revolucion2100/status/866013694915997696,"# MillonesContraLaDictadura por eso no han podido tumbar a Maduro, combaten una dictadura que no existe y que sólo unos tontos ven", por eso no han podido tumbar a Maduro  combaten una dictadura que no existe y que sólo unos tontos ven,es,0.2794109880924225
244,danielrojasr,2017-05-20 15:32,0,3,# MillonesContraLaDictadura # 20Mayo desde la 5ta Avenida en # Tachira @ fmonroy @ carlaangolapic.twitter.com/pVEoqY2cE3,,@ @,# # #,8.66013679367725e+17,https://twitter.com/danielrojasr/status/866013679367725056,# MillonesContraLaDictadura # 20Mayo desde la 5ta Avenida en # Tachira @ fmonroy @ carlaangolapic.twitter.com/pVEoqY2cE3,  desde la 5ta Avenida en   ,es,0.5244113206863403
